,word,count
5264,passive,5
4971,admitted,5
3636,improving,5
146,responding,5
5391,beginning,5
11936,ride,5
3684,derived,5
5389,kouros,5
134,phase,5
4988,34,5
14013,63,5
13873,muscles,5
11721,kenneth,5
83,searched,5
1466,deviate,5
14035,telling,5
14052,jacket,5
5336,instructor,5
11689,divided,5
11669,wishes,5
11687,recalling,5
14058,stability,5
95,metaphor,5
7786,88,5
11678,deeply,5
5027,jen,5
13964,insights,5
1443,inferred,5
5250,completion,5
5062,resisting,5
5203,un,5
13891,largescale,5
3612,imagination,5
11848,1989,5
11844,animal,5
5538,book”,5
4911,videos,5
1511,location,5
30,concave,5
5083,path,5
14185,distress,5
11798,slowly,5
11797,extensive,5
7852,hess,5
11624,brings,5
5031,welloff,5
1418,strokes,5
11628,jen’s,5
13906,gdp,5
11795,purely,5
4930,effects”,5
13929,berkeley,5
1428,evaluability,5
13938,societies,5
11775,dangers,5
3708,committee,5
14178,interacting,5
13945,barely,5
5427,minuscule,5
12714,wise,5
12086,shy,5
5685,altruistic,5
4093,prevalence,5
6325,solid,5
13170,q,5
6329,relations,5
12332,preparing,5
13162,associates,5
1098,donald,5
13117,edge,5
6356,vol,5
1078,september,5
13337,winter,5
12387,african,5
7013,notably,5
4437,nine,5
13055,steak,5
7000,lacks,5
6998,fluent,5
6429,patch,5
6438,chicken,5
7066,“if,5
657,tools,5
1106,purpose,5
650,analytic,5
12244,pernicious,5
6169,volunteers,5
12256,impaired,5
12266,omission,5
13296,sequential,5
12285,306,5
4529,subjects’,5
4528,corridor,5
4527,sent,5
4520,criticized,5
7115,childless,5
627,checking,5
4515,guthrie,5
13216,influential,5
4510,burning,5
7094,48,5
645,movement,5
6445,ashenfelter,5
6460,compete,5
1029,sculpture,5
804,insider,5
4318,funding,5
6803,10¢,5
819,judgments”,5
12612,sold,5
6785,protective,5
917,operate,5
12628,miles,5
12633,entitlement,5
6660,pleasures,5
12790,finish,5
6769,exertion,5
6761,uninformative,5
6748,criticism,5
4290,patients’,5
4254,traced,5
12665,coffee,5
6711,legislation,5
12599,bayes’s,5
6592,confusing,5
12461,counting,5
6835,diet,5
6477,games,5
4159,edward,5
6909,summarize,5
6507,distinctly,5
762,quote,5
12531,craig,5
12935,roy,5
4359,forward,5
957,russell,5
6564,owns,5
6568,military,5
6848,formulations,5
1535,gallons,5
6846,crimes,5
12572,washington,5
6577,average”,5
6837,inherited,5
6166,petersburg,5
6162,morgenstern,5
7524,discussions,5
5868,miswanting,5
7456,commented,5
13652,“law,5
4761,kinds,5
1281,finucane,5
379,numbers”,5
7446,whatsoever,5
5852,contradictory,5
4745,indications,5
12069,mentally,5
12214,bentham,5
7423,protects,5
397,reversed,5
7417,skeptical,5
13574,treatments,5
403,bc,5
5911,inaction,5
12078,looms,5
12080,prompted,5
3867,profession,5
4773,mirror,5
3861,rozin,5
5816,flaw,5
7518,ongoing,5
11947,pilots,5
2546,witnesses,5
13757,wait,5
7513,violetta,5
5705,questioned,5
11961,van,5
4811,97,5
13742,44,5
13712,can’t,5
13706,jeffrey,5
13699,seat,5
11994,grossly,5
336,corporate,5
12008,rhythm,5
5770,objectively,5
5810,pains,5
13553,moves,5
882,unrealistic,5
420,negotiation,5
1189,evaluates,5
4647,americans,5
495,trader,5
3978,parent,5
500,illness,5
3980,samuelson,5
7234,dying,5
6096,reconstruct,5
3985,square,5
13383,brand,5
12173,assigns,5
521,employers,5
13366,election,5
1175,scholarly,5
6125,ahead,5
7205,murder,5
1160,investigation,5
4012,literally,5
4651,farther,5
6039,portfolios,5
421,laws,5
13448,joan,5
12091,lifelong,5
424,73,5
5975,troubling,5
449,strictly,5
13498,feller,5
13491,reconstruction,5
7346,aboveaverage,5
12105,cognitively,5
12107,senior,5
456,teachers,5
12114,created,5
1223,firefighters,5
457,threatening,5
460,sage,5
12151,buses,5
6005,poignancy,5
3953,trace,5
1528,primarily,5
3832,beauty,5
10900,recognizes,5
8925,chooses,5
11188,deliberation,5
3395,disbelief,5
1747,frugal,5
10556,tosses,5
1742,diminished,5
8924,manage,5
1736,fins,5
3389,“becoming,5
10176,owning,5
1732,suppression,5
11235,allows,5
11236,acquisitions,5
1719,diagnostic,5
9656,delusional,5
1750,erev,5
1752,dna,5
8097,salesperson,5
8849,primary,5
10153,cautious,5
8290,convincing,5
3066,joining,5
8844,closing,5
11142,27,5
10157,symptoms,5
11156,endangered,5
2797,1990,5
2641,zwerling,5
11161,farmers,5
11167,“are,5
8267,standards,5
2455,dream,5
3037,tennis,5
2105,expert’s,5
8957,drug,5
11259,disrupted,5
10216,adjusted,5
10470,savage,5
9704,party,5
9887,fill,5
2966,blueberry,5
10468,stood,5
9293,lee,5
1681,optimists,5
9918,electrical,5
1673,inability,5
10458,unable,5
8114,kunreuther,5
8112,ad,5
2952,walter,5
10455,elsewhere,5
8140,trained,5
9699,frightening,5
9689,disadvantage,5
2969,reacted,5
2614,reveals,5
9013,biologically,5
9680,sins,5
1699,800,5
8164,54,5
9913,filled,5
10483,solved,5
8997,maintenance,5
2982,frederick,5
11266,hundreds,5
10495,chemical,5
8173,reassuring,5
10508,proposal,5
10150,guests,5
2454,26,5
2644,constructing,5
10830,conflicts,5
3181,suit,5
8486,productive,5
2418,overruns,5
10098,traffic,5
10101,create,5
9446,taxes,5
10822,violate,5
10782,adviser,5
10813,translate,5
9574,imagining,5
8442,triggered,5
10802,schematic,5
8438,dominates,5
2349,prominent,5
10961,skin,5
9569,commission,5
10094,mistaken,5
8626,midwest,5
1876,probabilistic,5
10088,misleading,5
2692,terrance,5
10861,ca,5
10866,precocious,5
10922,cfos,5
9557,pages,5
3225,ill,5
10886,disagree,5
10045,justice,5
10909,profoundly,5
10032,crowds,5
3211,shocking,5
8668,ignoring,5
3150,inventors,5
1785,tension,5
3086,detroit,5
8777,escape,5
2322,retained,5
11085,distinguishes,5
8352,1980s,5
8783,justification,5
3088,gas,5
2450,resembles,5
3291,specialization,5
8789,lab,5
11092,desire,5
8338,bridge,5
1799,subject’s,5
8317,“in,5
1789,gerd,5
3112,proportional,5
9958,distracting,5
11038,analogous,5
10721,surveys,5
8409,gaining,5
10734,masked,5
10122,endorse,5
8413,assigning,5
3300,injury,5
9982,detrimental,5
9422,tense,5
9423,sox,5
8422,paris,5
11009,shall,5
1973,mechanical,5
10999,talented,5
3292,frowning,5
2154,pthe,5
8890,brought,5
9843,normality,5
9259,regularity,5
7973,crime,5
9797,master,5
8037,precision,5
2513,remove,5
11393,miserable,5
9091,accidental,5
9240,victory,5
11380,favored,5
9730,78,5
7948,significance,5
3574,commercial,5
9169,planned,5
1649,1977,5
8063,sat,5
1657,worthless,5
9857,retaining,5
11411,hair,5
9834,methods,5
3529,reflective,5
10345,replacement,5
2853,sketch,5
9767,intend,5
11420,limitations,5
2245,amused,5
9116,unaffected,5
9758,originates,5
10253,conversely,5
10262,stores,5
2575,providing,5
9113,thereby,5
9136,evans,5
7990,bless,5
2250,riskseeking,5
1555,generosity,5
3561,woman’s,5
3542,translated,5
11329,finds,5
2940,casually,5
9717,everywhere,5
2167,fireground,5
10273,cousin,5
7931,simon’s,5
9873,artifacts,5
11541,lessismore,5
1035,exchanged,4
12650,china,4
10125,novelty,4
6734,arrow,4
13368,delivery,4
5691,39,4
10046,worker,4
4263,distorted,4
10132,reminding,4
10324,lists,4
5693,approaches,4
528,weekend,4
10718,manifesto,4
4891,finite,4
5696,wash,4
12453,yellow,4
2766,fade,4
13482,develops,4
10317,educational,4
3142,guessed,4
2214,extraordinarily,4
13436,conservative,4
1977,insisted,4
12636,attempted,4
13793,hopeless,4
9149,prediction”,4
3208,communicate,4
8696,mergers,4
1981,ulrike,4
10320,imaginability,4
6754,bent,4
8695,vase,4
2242,quarter,4
6746,intriguing,4
8725,reasonably,4
8722,tv,4
12433,“lives,4
1047,sshaped,4
6640,pilot,4
10685,erlbaum,4
9376,bonus,4
12800,substance,4
6655,asset,4
4808,deeper,4
8772,released,4
6646,guaranteed,4
320,wondered,4
322,strive,4
2344,tired,4
2243,beneficial,4
6984,performs,4
9540,–,4
13361,capitalist,4
13359,geoffrey,4
10671,checklists,4
5742,visitors,4
9190,superiority,4
9382,connections,4
10692,audiences,4
10697,prevalent,4
5717,therapists,4
2328,ranks,4
9213,engineering,4
12747,inept,4
6702,doesn’t,4
864,cooccur,4
12753,overwhelming,4
10712,bestcase,4
10710,beyth,4
9215,currency,4
6689,46,4
5708,taste,4
2872,undertaking,4
6685,illusion”,4
5712,cortex,4
2005,string,4
5714,sheet,4
530,rhymed,4
10117,hire,4
12492,refer,4
12619,attempting,4
4639,summer,4
2234,post,4
969,proxy,4
6921,zeiler,4
9467,unsurprising,4
8631,highlights,4
5584,twosystem,4
10850,emphasized,4
2742,chain,4
13843,puts,4
13828,originate,4
6054,competitive,4
9459,manipulations,4
8634,banana,4
6855,wording,4
6056,aggregation,4
10306,remote,4
6008,doubles,4
2374,star,4
6013,elegant,4
8623,adjective,4
10289,spin,4
6883,chief,4
13423,vancouver,4
10085,button,4
8606,island,4
1924,ending,4
8619,dick,4
10086,survive,4
8620,people”,4
4158,58,4
5601,peace,4
12537,fears,4
10284,fate,4
1009,defining,4
8621,pointing,4
475,organism,4
1931,radiologists,4
4175,simplify,4
12542,recordings,4
10877,shots,4
1944,insecticide,4
9492,metronome,4
12469,parallel,4
13354,purchasing,4
5648,risk”,4
6814,measurements,4
5656,doubling,4
9523,obama,4
12602,vein,4
4627,dismiss,4
13817,selecting,4
6079,tendencies,4
952,interactions,4
10312,clever,4
3149,genuine,4
9431,childhood,4
9201,system”,4
513,survived,4
239,removed,4
2347,probability”,4
8675,suspiciousness,4
1962,disciplined,4
12593,viewers,4
509,ministry,4
12482,actively,4
2222,buttons,4
9164,buyer,4
6840,lecture,4
10271,meetings,4
10814,fuel,4
6065,impressively,4
10805,crowd,4
9441,“bad,4
10310,plane,4
8651,discharge,4
939,resistant,4
2353,thirdparty,4
4210,fixed,4
263,efficiently,4
12590,enduring,4
10878,withinsubject,4
13400,lasts,4
9156,dutch,4
9067,82,4
6624,lung,4
4452,neighbor,4
6387,scare,4
13103,credibility,4
10499,compensated,4
4456,arthur,4
6382,hungry,4
2991,private,4
4459,urge,4
432,employed,4
2126,attenuated,4
5876,candy,4
13270,marcel,4
13596,pollution,4
2984,yesterday,4
13580,successes,4
4703,credited,4
431,averaged,4
10486,manageable,4
9085,takers,4
9082,orienting,4
4554,prolonged,4
394,predictor,4
10353,resort,4
4447,bordeaux,4
2297,severely,4
3013,characteristic,4
9319,branch,4
4422,household,4
5841,hypothesis”,4
9239,causally,4
13615,atul,4
588,alike,4
10189,turning,4
10194,disgust,4
13041,larry,4
6412,bush,4
10195,bazerman,4
390,obtaining,4
13057,moreover,4
6196,implication,4
708,contain,4
2109,disagreement,4
9087,locations,4
13121,exclusive,4
9298,exercising,4
10412,institution,4
4474,digit,4
13184,november,4
6316,doubled,4
13189,modified,4
10242,showing,4
13193,suffered,4
2941,factual,4
13205,compromise,4
2166,possibilities,4
6296,continued,4
4507,punitive,4
9275,piece,4
6290,headlines,4
10457,responds,4
10429,maurice,4
2152,hunger,4
419,planners,4
13245,“probability,4
10453,antonio,4
2946,resource,4
9292,rat,4
2269,searching,4
4713,hedgehogs,4
13252,denied,4
9011,transparent,4
13125,displays,4
4705,collins,4
13138,writes,4
13142,emergencies,4
597,stone,4
13567,recalled,4
6338,pity,4
10207,jackson,4
2171,unexpected,4
6335,prototypical,4
13251,electricity,4
604,hide,4
606,cancel,4
5938,cope,4
10214,jerry,4
6235,hershey,4
9035,introducing,4
578,remaining,4
576,cycle,4
2092,cluster,4
13342,delay,4
12887,emerging,4
10149,bruno,4
787,disclosures,4
8811,respondent,4
4682,hole,4
12895,poetry,4
8813,soviet,4
12902,load,4
13696,invisible,4
10265,kathleen,4
13344,excess,4
11567,beautiful,4
2845,syllogism,4
8824,passion,4
4783,muscle,4
2053,conformed,4
6158,informal,4
550,burglary,4
10618,psychology—general,4
9367,retrospective,4
4341,jim,4
2045,painfully,4
10661,freshmen,4
8784,detecting,4
6618,determines,4
2034,trigger,4
10144,arrived,4
2319,comparable,4
4595,pace,4
12863,collecting,4
12869,funny,4
334,lectures,4
4338,calm,4
13233,edited,4
6601,deaton,4
10651,ilana,4
12884,100000,4
4335,circles,4
2244,december,4
798,utilized,4
8799,universities,4
10611,populated,4
2067,soldier,4
10400,klein’s,4
12946,seymour’s,4
2080,caution,4
10165,terror,4
2301,le,4
8588,independently,4
6180,injection,4
13515,71,4
13004,defeated,4
2802,tiffany,4
10384,famously,4
4402,adolescence,4
13014,144,4
8915,mobilized,4
10555,heider,4
13635,reviews,4
13015,fundamental,4
9095,italian,4
6456,underweighting,4
10551,maintains,4
10550,awarded,4
8876,academy,4
13661,negligible,4
2309,taboo,4
359,resemble,4
3049,absurdity,4
10366,’”,4
12957,auctions,4
3048,stare,4
13675,religion,4
13673,durationweighted,4
2192,correlated,4
4378,distributed,4
6515,vaguely,4
4696,reckless,4
5971,“think,4
3043,absent,4
8862,salt,4
3040,defeat,4
2072,mouse,4
4574,assistance,4
12988,advantageous,4
447,implicitly,4
1910,undo,4
9780,spouse,4
9198,ritov,4
3894,indicator,4
133,consulting,4
12065,isolation,4
7436,rooted,4
1763,fluently,4
9639,floating,4
3890,soll,4
14184,watercooler,4
14005,wide,4
139,hints,4
3881,effortless,4
1265,newspaper,4
4983,marker,4
8027,acted,4
12071,shoppers,4
3365,marital,4
8291,unwarranted,4
2642,uncertainty”,4
12083,contrasting,4
3882,fly,4
7754,fortunately,4
9722,linear,4
7742,systematically,4
4999,michel,4
7478,68,4
7475,contained,4
8248,putts,4
11391,gawande,4
1288,opens,4
3695,gullible,4
3694,drops,4
5072,sun,4
12059,rachlinski,4
3868,los,4
1285,rhyme,4
11181,elephant,4
11397,alternatively,4
5354,bat,4
11737,governed,4
1277,philosophy,4
8268,partial,4
11132,window,4
1250,undoubtedly,4
1249,managerial,4
13969,served,4
9747,guarantee,4
12130,disproportionate,4
7327,500000,4
12133,critics,4
62,burden,4
11690,acquisition,4
7779,adjustments,4
9624,places,4
4963,“all,4
11120,jay,4
9759,mobilize,4
3327,erudite,4
1812,concurrent,4
1200,prefers,4
3956,helped,4
1198,“,4
8010,appealing,4
7279,confidently,4
1805,dinner,4
11702,consecutive,4
12115,determinant,4
9744,net,4
8299,evening,4
1784,20000,4
9851,fan,4
7387,magazine,4
7379,explore,4
7370,semantic,4
13992,pennsylvania,4
11103,tiles,4
8316,mediocrity,4
7359,employer,4
7354,demanded,4
145,ensure,4
11705,socioeconomic,4
2647,74,4
8340,mellers,4
4974,replied,4
1801,approached,4
121,violence,4
5229,hidden,4
2518,wonder,4
11806,zamir,4
7597,inducing,4
2482,scoring,4
3442,160,4
7585,machines,4
14152,quit,4
5294,constrained,4
1411,headline,4
5295,yielding,4
3438,gates,4
11888,tate,4
8086,adequately,4
3727,shouldn’t,4
5058,weakness,4
1704,email,4
3723,struggling,4
7567,28,4
5017,satisfy,4
5016,fails,4
7599,pricing,4
9716,capture,4
11202,theory”,4
8134,hence,4
14128,log,4
11846,engagement,4
11311,virginia,4
1395,novices,4
8108,roll,4
7635,“area,4
11324,mouth,4
3762,conclusive,4
8100,regressive,4
9682,93,4
1686,61,4
2604,drives,4
3770,transform,4
3771,carry,4
84,overweight,4
11283,incentive,4
7668,endless,4
11282,118,4
11262,inclined,4
48,underlying,4
9719,entitled,4
11218,replicated,4
11351,leonard,4
11771,elimination,4
11237,contest,4
11762,interpret,4
8206,borrowed,4
1729,uneasy,4
11755,considers,4
11957,spurious,4
11214,shame,4
3428,lowvalidity,4
7502,hiring,4
3842,appearance,4
11962,curve”,4
14044,knowable,4
1741,embedded,4
11991,helen,4
11211,vomit,4
118,grateful,4
1336,permanent,4
2629,cream,4
14056,vohs,4
1431,pressed,4
3720,substitutes,4
1708,commit,4
11783,completing,4
9660,responsible,4
3716,textbook,4
5242,mathematically,4
7535,enterprise,4
1353,prevails,4
1352,ido,4
14174,quicker,4
5318,renowned,4
11246,“hedonic,4
11915,regress,4
11924,gray,4
8070,periods,4
2589,pole,4
11349,consumed,4
1196,regulations,4
5403,blood,4
1195,31,4
12307,unnecessary,4
4051,accelerated,4
12302,critique,4
9573,speaker,4
9993,sympathize,4
1117,macgregor,4
8478,lost”,4
11598,inches,4
7095,unfavorable,4
8484,jto,4
7,“not,4
7086,exploratorium,4
7078,birth,4
3562,controversy,4
12315,calculation,4
7957,substituting,4
12320,reprinted,4
14239,lies,4
12327,cities,4
10979,informative,4
10983,employees,4
10955,hunch,4
8439,dominate,4
13926,betting,4
9580,attending,4
9784,transformation,4
2555,bght,4
5496,couple,4
3627,discouraging,4
1134,fosters,4
9798,1975,4
1130,mcfarland,4
3270,max,4
11683,drink,4
10988,cathy,4
8463,merchants,4
8470,urns,4
3273,trip,4
10987,diseases,4
3622,harris,4
12290,mislead,4
14240,valuation,4
3250,dynamics,4
7157,loser,4
12388,switched,4
3605,rabin’s,4
215,b’s,4
7939,92,4
1522,aroused,4
3229,advances,4
11526,fits,4
3599,shop,4
7928,blocks,4
2402,property,4
7945,trustworthiness,4
8575,solomon,4
7010,highlevel,4
4115,counselors,4
2706,absolute,4
10917,chinese,4
7001,1”,4
6995,critic,4
12426,neuroscience,4
9561,selectively,4
5539,listened,4
5523,noticing,4
9802,hired,4
7052,conflicting,4
8509,profitability,4
10006,ruler,4
4081,dual,4
4082,bananas,4
3613,boundary,4
1097,surowiecki,4
12339,alert,4
212,activate,4
12374,slovic’s,4
10939,varieties,4
12344,harper,4
11496,aid,4
8541,elicitation,4
10933,permits,4
10927,attraction,4
10924,cadet’s,4
1894,somewhere,4
9582,checklist,4
1500,unaware,4
8430,laid,4
13931,cookie,4
2660,wealthy,4
11665,inevitable,4
4948,gandhi,4
13947,angus,4
8400,noise,4
7807,feelings”,4
2436,scottish,4
9967,execution,4
7236,athlete,4
8407,whereas,4
11657,controversial,4
1172,frequencies,4
11453,tiny,4
7216,therapies,4
1170,danny,4
1167,stuck,4
7802,courses,4
11047,malmendier,4
1165,hillsdale,4
3967,dean,4
9846,planet,4
9620,hazardous,4
3538,justify,4
161,peters,4
3322,resilience,4
12160,argue,4
11672,upshot,4
9952,invested,4
3649,forty,4
2524,variability,4
9957,properties,4
3543,socializing,4
12165,requirement,4
4952,republican,4
11058,fish,4
11049,aggressive,4
5163,exaggeration,4
3467,dropped,4
7178,“would,4
12228,crowded,4
7175,stenbill,4
185,uk,4
5120,stake,4
7183,noteworthy,4
11471,caught,4
184,wearing,4
7184,competent,4
12206,pennies,4
1582,examined,4
4007,dictionary,4
9592,chronic,4
8421,notes,4
4004,negotiators,4
3637,exceeded,4
7825,panel,4
12200,consciously,4
1581,appreciation,4
12235,spelling,4
12198,fake,4
5225,samuelson’s,3
9222,compound,3
5201,severity,3
14150,earth,3
9865,officials,3
9202,tasks”,3
14196,hall,3
9864,hoped,3
14134,wary,3
5123,harding,3
9845,moderated,3
6027,spouse’s,3
6002,gambler’s,3
13450,vallone,3
6030,macbeth,3
13454,streets,3
10264,nod,3
14256,tentative,3
9715,zerovalidity,3
13546,violates,3
5127,predictably,3
13518,“decision,3
5918,invent,3
13543,shorter,3
14138,twentyfive,3
13504,poker,3
14151,touch,3
14193,worrying,3
5997,copyright,3
5134,striding,3
10252,imaginary,3
13528,bloom,3
5137,“judgment,3
9249,redemption,3
13530,contradiction,3
13486,the”,3
14189,berlin,3
9778,thin,3
5970,generating,3
5944,stereotypical,3
5962,betty’s,3
5213,unequivocally,3
14252,needlessly”,3
10248,inevitability,3
5207,compounded,3
9837,nuclear,3
9743,join,3
5958,rent,3
14158,87,3
6011,pastness,3
9774,discovers,3
5974,insistent,3
5161,wrong”,3
5934,efficiency,3
13473,nurses,3
9803,methodological,3
5243,xrays,3
13449,analysis”,3
14129,manifestation,3
5435,deals,3
10134,redundant,3
13758,scholar,3
5694,throughout,3
5447,occupations,3
5688,actuarial,3
9403,discriminate,3
13942,elicits,3
5687,bend,3
9970,genuinely,3
13940,einstein,3
13764,sadness,3
13794,motel,3
9428,followers,3
9430,hazard,3
13801,practicing,3
13748,performance”,3
9961,prefrontal,3
9986,amateurs,3
9615,108,3
9951,appreciated,3
13975,criminal,3
13972,tale,3
13709,ruled,3
13716,dog,3
5409,rail,3
13728,elected,3
13965,file,3
9623,swiss,3
5725,followup,3
13746,specialty,3
5718,demonstrably,3
5715,startups,3
5423,county,3
5709,centuries,3
9983,hang,3
13933,infant,3
13547,older,3
5594,unjustified,3
13852,sascha,3
10016,individuals’,3
10067,sole,3
5580,setup,3
10052,park,3
10048,bond,3
13887,grip,3
10047,illustration,3
5544,oneself,3
10017,“does,3
9524,enforce,3
5549,uncritical,3
10026,relies,3
9527,paternalism,3
13861,cia,3
10011,warming,3
5533,radio,3
13815,lie,3
10010,interviewing,3
13910,“italy,3
5649,attributions,3
5495,mobilizes,3
13825,experts’,3
9436,we’re,3
13908,comfort,3
5633,nixon,3
9990,stations,3
13830,copying,3
10103,unlucky,3
13902,interchangeable,3
13897,ski,3
10002,neighboring,3
5514,tie,3
5521,requiring,3
13985,trustworthy,3
10146,transition,3
5401,analogy,3
5297,weakened,3
5299,200000,3
9665,dividing,3
14063,106,3
5306,heroes,3
14061,ideomotor,3
9303,donate,3
10198,enjoyable,3
5312,ubiquitous,3
5869,ce,3
10197,housing,3
13604,necessity,3
9309,imposed,3
13605,perceptions,3
5856,commander,3
5855,beloved,3
9300,advise,3
10203,venturing,3
5400,happy”,3
9916,movements,3
9714,plain,3
9708,careers,3
14110,dies,3
10231,diagnosticity,3
14109,saver,3
14107,“selfcontrol,3
14106,uncomfortable,3
14100,one”,3
13561,feeds,3
9908,organs,3
10204,joke,3
5890,sustain,3
14081,producers,3
9670,promises,3
14079,eureka,3
5320,phenomena,3
5851,factory,3
13607,expedition,3
5327,johnson,3
5356,rejoinder,3
13666,spreading,3
5364,computes,3
10158,surething,3
13678,underestimated,3
10155,ng,3
13684,jr”n,3
5783,acquaintances,3
13698,behalf,3
9365,cheeks,3
9946,underperform,3
9369,cat,3
5757,fools,3
5756,dolphin,3
9948,catch,3
9932,firefighter,3
5353,impress,3
13662,amusing,3
9341,rainer,3
5850,stumped,3
13631,broke,3
9931,concluding,3
5838,economically,3
9329,feat,3
13634,dumbfounded,3
9646,mihaly,3
14019,distances,3
5828,deficient,3
9642,allais’s,3
14023,lowering,3
5350,shopping,3
9547,wholly,3
9345,now”,3
5817,“regret,3
11551,intelligence”,3
9186,allocating,3
8337,clearcut,3
12111,healthy,3
8347,eckhard,3
11089,encourage,3
12123,fault,3
8349,identifying,3
12138,recognizing,3
12141,reciprocal,3
7302,argues,3
12152,touching,3
8366,husband,3
7296,aphorisms,3
11082,view”,3
7276,doomed,3
11072,boeuf,3
11070,observing,3
7269,51,3
7263,replaces,3
11064,nikolaas,3
11059,secret,3
8377,zedong,3
7250,mao,3
7245,understands,3
7239,decreases,3
8394,seeds,3
7233,“his,3
7337,107,3
7353,listening,3
11030,fun,3
12102,“subjective,3
8233,ranging,3
7497,ubel,3
11198,finished,3
12009,“our,3
8242,relied,3
12025,collaborator,3
7467,warned,3
7458,loneliness,3
12045,760,3
7454,woods,3
8264,dubbed,3
8265,hare,3
8266,cingulate,3
12063,©,3
8279,dilation,3
11158,tries,3
8285,accomplished,3
7416,behavior”,3
8287,accommodate,3
12070,dilations,3
8293,topolinski,3
12084,afford,3
7389,reviewed,3
11104,forthcoming,3
8310,generalization,3
7231,spread,3
12172,bidders,3
10889,beach,3
10959,daughter,3
8493,production,3
10953,friedman,3
7051,reform,3
7050,sendhil,3
8526,doctrine,3
10946,pride,3
8531,inconclusive,3
8540,“who,3
7024,36,3
12378,cake,3
12379,tens,3
7020,repertoire,3
7018,projected,3
8564,nonlinearity,3
8568,canadian,3
12390,everyone’s,3
12393,participate,3
8580,climb,3
12415,swayed,3
7006,“psychological,3
12417,definitely,3
8582,abandon,3
8591,legible,3
12432,lean,3
12436,eliminates,3
8489,flying,3
7076,comprehension,3
11027,“no,3
12311,“to,3
11016,center,3
8410,tradeoff,3
8417,impossibly,3
7203,intentionally,3
12199,disappeared,3
7193,matched,3
11010,burton,3
12213,techniques,3
8426,experiment”,3
7173,onset,3
7171,fashion,3
10996,define,3
7155,rests,3
8433,calling,3
7154,sprint,3
7150,europe,3
10992,sudden,3
12261,versa,3
8450,expresses,3
8474,malkiel,3
10982,invention,3
7107,introduce,3
7104,hal,3
10972,defines,3
12306,guessing,3
11971,assertively,3
8204,dramatically,3
11939,judges’,3
7784,foxes,3
7778,“high,3
7776,unfamiliar,3
7773,apartment,3
7772,greifeneder,3
8017,conference,3
8022,peaches,3
7769,hitchhiker,3
11704,schelling’s,3
8025,involuntary,3
11707,folly,3
11720,service,3
7755,ofthe,3
11402,modify,3
11401,“human,3
7752,fallacies,3
11744,gailliot,3
11396,impulsive,3
11390,derive,3
11382,despite,3
11378,cells,3
11377,43,3
11356,she’s,3
8065,suppresses,3
7708,absurdly,3
7705,worthy,3
11414,“each,3
8004,specialized,3
8191,running,3
11682,“consequences,3
11549,atlantic,3
11574,growth,3
7924,harry,3
11506,shrank,3
11583,diffusion,3
7954,traviata,3
11491,mcneil,3
11595,anticipating,3
7871,roles,3
11612,memory”,3
7863,metaphors,3
11485,incorporate,3
11479,henry,3
7842,longevity,3
11475,landing,3
7981,flimsy,3
7984,timur,3
11647,revised,3
11457,jokes,3
7814,questionnaires,3
7998,urgent,3
7803,upsetting,3
11435,accompanies,3
11434,assignment,3
7794,leaving,3
11787,meat,3
11789,listen,3
8072,simulation,3
11341,pie,3
7607,adoption,3
11889,membership,3
7596,comments,3
7591,envelope,3
11890,bruce,3
11275,consideration,3
8165,redwood,3
11892,comforting,3
7574,improper,3
11274,unexpectedly,3
7571,encouraging,3
8168,prestigious,3
11906,tower,3
11908,oosterhof,3
7566,69,3
7564,rewarding,3
7558,donations,3
8177,quiet,3
7544,president’s,3
7542,persuaded,3
7537,shrink,3
11913,equivalents,3
11256,returned,3
7526,verdict,3
11934,unbelieving,3
11276,drinkers,3
11876,novemsky,3
7619,financially,3
7651,schweitzer,3
8085,pushed,3
7688,relieved,3
8090,boy,3
8096,cumbersome,3
7680,cure,3
8098,administrative,3
7673,quantitative,3
11326,exposes,3
11845,visit,3
7658,east,3
7653,worded,3
8119,register,3
11872,brains,3
11320,increasingly,3
8130,timid,3
11852,time”,3
7634,obey,3
7631,enrollment,3
11857,anomalies,3
7627,intricate,3
7624,belonged,3
11295,incentives,3
11867,scorers,3
11288,circle,3
10890,days”,3
12451,selfanchoring,3
10283,silent,3
13068,height“0”,3
10515,methodical,3
6391,paragraph,3
13093,baddeley,3
6388,pure,3
6375,exploration,3
6367,solving,3
8985,112,3
8986,striving,3
6354,passes,3
10481,67,3
13135,pressures,3
9016,logically,3
9020,practitioners,3
6336,mindik,3
9027,objections,3
9032,conforms,3
13173,morals,3
10465,democracy,3
6318,array,3
13179,haidt,3
10464,derek,3
9038,edgeworth,3
9044,egg,3
13214,stranger’s,3
6286,deny,3
10519,compensate,3
8959,stumbled,3
6280,bland,3
6400,motion,3
6486,declare,3
13001,framework,3
10576,diffuse,3
8891,tattoos,3
10572,blackboard,3
13011,mock,3
8921,developing,3
13018,constant,3
6444,prompting,3
6443,sick,3
13025,undergraduate,3
6431,reminds,3
6430,invoked,3
10546,5000,3
13027,weaker,3
8937,1967,3
13036,sizes,3
13037,kicking,3
10527,refrain,3
10525,aged,3
6417,ellen,3
6407,admissions,3
10521,obscure,3
13063,earned,3
8953,bully,3
9059,negotiating,3
6271,characterized,3
6968,psychiatric,3
6157,afflicted,3
13343,motives,3
13345,con,3
13347,hardworking,3
6148,crippling,3
10356,blessing,3
9119,prototype,3
